model,lr,hidden_size,batch_size,pooling_style,num_layers,acc,time
lstm,0.001,128,128,avg,4,0.8682235195996664,834.9707252100894
lstm,0.001,128,128,max,1,0.8878231859883235,212.40836695620888
lstm,0.001,128,128,max,2,0.877814845704754,390.04024706388776
lstm,0.001,128,128,max,3,0.8669724770642202,584.4806369982267
lstm,0.001,128,128,max,4,0.8603002502085071,804.4606760928506
lstm,0.0001,64,64,avg,1,0.8144286905754796,106.89246027093185
lstm,0.0001,64,64,avg,2,0.8181818181818182,196.79508711162367
lstm,0.0001,64,64,avg,3,0.799416180150125,293.59616731342516
lstm,0.0001,64,64,avg,4,0.664720600500417,384.99141994275544
lstm,0.0001,64,64,max,1,0.8331943286071727,107.47846804167095
lstm,0.0001,64,64,max,2,0.8115095913261051,208.018328014173
lstm,0.0001,64,64,max,3,0.7535446205170976,329.8063027231317
lstm,0.0001,64,64,max,4,0.664720600500417,420.6343701011256
lstm,0.0001,64,128,avg,1,0.6847372810675563,208.53594729774878
lstm,0.0001,64,128,avg,2,0.6655546288573811,427.15951016074735
lstm,0.0001,64,128,avg,3,0.664720600500417,618.6798999184057
lstm,0.0001,64,128,avg,4,0.664720600500417,751.0712272242496
lstm,0.0001,64,128,max,1,0.8077564637197665,223.28778317100122
lstm,0.0001,64,128,max,2,0.7877397831526272,379.91875096371297
lstm,0.0001,64,128,max,3,0.664720600500417,588.9252612465307
lstm,0.0001,64,128,max,4,0.664720600500417,755.5095772994192
lstm,0.0001,128,64,avg,1,0.8498748957464554,113.30341037951018
lstm,0.0001,128,64,avg,2,0.8494578815679733,216.16032249049135
lstm,0.0001,128,64,avg,3,0.835279399499583,312.5234654075221
lstm,0.0001,128,64,avg,4,0.8315262718932444,419.9875028509843
lstm,0.0001,128,64,max,1,0.8669724770642202,153.350830078125
lstm,0.0001,128,64,max,2,0.8527939949958299,221.50717283550063
lstm,0.0001,128,64,max,3,0.841534612176814,305.0804138183594
lstm,0.0001,128,64,max,4,0.8060884070058382,459.5442822105006
lstm,0.0001,128,128,avg,1,0.8273561301084237,242.56831721255654
lstm,0.0001,128,128,avg,2,0.8273561301084237,384.89417025917453
lstm,0.0001,128,128,avg,3,0.8206839032527106,602.2955241956209
lstm,0.0001,128,128,avg,4,0.664720600500417,872.8177923905222
lstm,0.0001,128,128,max,1,0.8436196830692243,232.49575966282896
lstm,0.0001,128,128,max,2,0.8394495412844036,431.1059650621916
lstm,0.0001,128,128,max,3,0.7839866555462885,633.9612760041889
lstm,0.0001,128,128,max,4,0.664720600500417,787.2957932321649
gru,0.001,64,64,avg,1,0.8811509591326105,127.91846927843596
gru,0.001,64,64,avg,2,0.8765638031693077,217.7389044510691
gru,0.001,64,64,avg,3,0.8678065054211843,311.1098942003752
gru,0.001,64,64,avg,4,0.8698915763135947,405.7225428129497
gru,0.001,64,64,max,1,0.8798999165971643,102.76028984471371
gru,0.001,64,64,max,2,0.8786488740617181,202.74300324289422
gru,0.001,64,64,max,3,0.8678065054211843,272.8757105375591
gru,0.001,64,64,max,4,0.8557130942452044,380.07623270938274
gru,0.001,64,128,avg,1,0.8807339449541285,200.1323198017321
gru,0.001,64,128,avg,2,0.8740617180984154,372.4273882414165
gru,0.001,64,128,avg,3,0.8657214345287739,627.6958867123252
gru,0.001,64,128,avg,4,0.8698915763135947,763.308374505294
gru,0.001,64,128,max,1,0.8824020016680567,174.33291987368935
gru,0.001,64,128,max,2,0.8794829024186822,384.17891452186984
gru,0.001,64,128,max,3,0.8557130942452044,632.0451435289884
gru,0.001,64,128,max,4,0.8615512927439533,793.5185181467157
gru,0.001,128,64,avg,1,0.8811509591326105,135.01393167596115
gru,0.001,128,64,avg,2,0.8690575479566305,207.8708849455181
gru,0.001,128,64,avg,3,0.8740617180984154,325.3510123804996
gru,0.001,128,64,avg,4,0.8815679733110926,380.17912914878445
gru,0.001,128,64,max,1,0.8865721434528774,107.84989909121865
gru,0.001,128,64,max,2,0.877814845704754,209.53479566072164
gru,0.001,128,64,max,3,0.8740617180984154,315.8368562397204
gru,0.001,128,64,max,4,0.8728106755629691,394.8788893850226
gru,0.001,128,128,avg,1,0.8849040867389492,217.24449960809005
gru,0.001,128,128,avg,2,0.8811509591326105,371.03201213635896
gru,0.001,128,128,avg,3,0.8828190158465388,593.5970105622944
gru,0.001,128,128,avg,4,0.8507089241034195,777.5770990472091
gru,0.001,128,128,max,1,0.8844870725604671,232.98765483655427
gru,0.001,128,128,max,2,0.8769808173477899,426.23344220613177
gru,0.001,128,128,max,3,0.8786488740617181,620.4642747577868
gru,0.001,128,128,max,4,0.8753127606338615,861.5217710796155
gru,0.0001,64,64,avg,1,0.8277731442869057,108.08204349718596
gru,0.0001,64,64,avg,2,0.8361134278565471,213.40784273649516
gru,0.0001,64,64,avg,3,0.8373644703919934,353.0263900756836
gru,0.0001,64,64,avg,4,0.8311092577147623,390.15757410149826
gru,0.0001,64,64,max,1,0.8465387823185988,90.88641718814247
gru,0.0001,64,64,max,2,0.8519599666388658,219.80185257761102
gru,0.0001,64,64,max,3,0.7881567973311092,293.19901215402706
gru,0.0001,64,64,max,4,0.7735613010842368,375.2018276013826
gru,0.0001,64,128,avg,1,0.7614678899082569,203.39488983154297
gru,0.0001,64,128,avg,2,0.8160967472894078,375.9760605661493
gru,0.0001,64,128,avg,3,0.7985821517931609,526.319052043714
gru,0.0001,64,128,avg,4,0.731442869057548,781.6013536955181
gru,0.0001,64,128,max,1,0.8031693077564637,189.65445066753188
gru,0.0001,64,128,max,2,0.8010842368640534,389.1668821635999
gru,0.0001,64,128,max,3,0.7351959966638866,651.7121666356137
gru,0.0001,64,128,max,4,0.664720600500417,756.7957827919408
gru,0.0001,128,64,avg,1,0.8461217681401167,110.54779353894685
gru,0.0001,128,64,avg,2,0.8603002502085071,221.77257035907945
gru,0.0001,128,64,avg,3,0.8603002502085071,306.52347363923724
gru,0.0001,128,64,avg,4,0.8619683069224353,386.8742993003444
gru,0.0001,128,64,max,1,0.872393661384487,130.75502295243112
gru,0.0001,128,64,max,2,0.871976647206005,224.12413044979698
gru,0.0001,128,64,max,3,0.8557130942452044,313.98032840929534
gru,0.0001,128,64,max,4,0.8448707256046706,419.9994237799394
gru,0.0001,128,128,avg,1,0.8302752293577982,210.47341196160568
gru,0.0001,128,128,avg,2,0.8402835696413679,418.88011129278885
gru,0.0001,128,128,avg,3,0.8532110091743119,574.4143536216334
gru,0.0001,128,128,avg,4,0.8377814845704754,753.1417043585526
gru,0.0001,128,128,max,1,0.8653044203502919,216.6948820415296
gru,0.0001,128,128,max,2,0.8577981651376146,391.6640030710321
gru,0.0001,128,128,max,3,0.8444537114261885,571.1053547106291
gru,0.0001,128,128,max,4,0.7894078398665555,898.9974072105006
rnn,0.001,64,64,avg,1,0.878231859883236,102.74209474262439
rnn,0.001,64,64,avg,2,0.8694745621351125,223.39318927965667
rnn,0.001,64,64,avg,3,0.8657214345287739,330.60061304192794
rnn,0.001,64,64,avg,4,0.8607172643869891,451.0038777401573
rnn,0.001,64,64,max,1,0.8773978315262719,140.30243221082185
rnn,0.001,64,64,max,2,0.8761467889908257,257.4876735084935
rnn,0.001,64,64,max,3,0.8786488740617181,331.97277470638875
rnn,0.001,64,64,max,4,0.8732276897414513,410.1571283842388
rnn,0.001,64,128,avg,1,0.8849040867389492,208.92871053595292
rnn,0.001,64,128,avg,2,0.8765638031693077,384.82138985081724
rnn,0.001,64,128,avg,3,0.8565471226021685,590.5189012226306
rnn,0.001,64,128,avg,4,0.8619683069224353,743.0101695813631
rnn,0.001,64,128,max,1,0.8844870725604671,215.89053304571854
rnn,0.001,64,128,max,2,0.8753127606338615,365.57599117881375
rnn,0.001,64,128,max,3,0.8611342785654712,546.7113695646588
rnn,0.001,64,128,max,4,0.859883236030025,737.8452702572471
rnn,0.001,128,64,avg,1,0.8811509591326105,101.33166062204461
rnn,0.001,128,64,avg,2,0.8753127606338615,225.01067111366675
rnn,0.001,128,64,avg,3,0.8698915763135947,300.01652868170487
rnn,0.001,128,64,avg,4,0.8682235195996664,421.0202317488821
rnn,0.001,128,64,max,1,0.8794829024186822,113.4583824559262
rnn,0.001,128,64,max,2,0.8740617180984154,224.52191302650854
rnn,0.001,128,64,max,3,0.8811509591326105,348.244215312757
rnn,0.001,128,64,max,4,0.8694745621351125,431.74844039113896
rnn,0.001,128,128,avg,1,0.8786488740617181,205.6146922864412
rnn,0.001,128,128,avg,2,0.8832360300250208,426.31500645687703
rnn,0.001,128,128,avg,3,0.8690575479566305,595.1944150422748
rnn,0.001,128,128,avg,4,0.8803169307756463,759.9855724133944
rnn,0.001,128,128,max,1,0.8815679733110926,247.326650117573
rnn,0.001,128,128,max,2,0.8807339449541285,407.7873731914319
rnn,0.001,128,128,max,3,0.872393661384487,620.0175536306281
rnn,0.001,128,128,max,4,0.877814845704754,756.5071708277652
rnn,0.0001,64,64,avg,1,0.8344453711426189,105.53786629124691
rnn,0.0001,64,64,avg,2,0.8323603002502085,195.02012353194388
rnn,0.0001,64,64,avg,3,0.8427856547122602,316.2371484856856
rnn,0.0001,64,64,avg,4,0.8381984987489575,419.1103734468159
rnn,0.0001,64,64,max,1,0.8185988323603003,105.65582074617085
rnn,0.0001,64,64,max,2,0.8473728106755629,208.55288756521125
rnn,0.0001,64,64,max,3,0.8494578815679733,304.7265504535876
rnn,0.0001,64,64,max,4,0.8240200166805671,393.781536503842
rnn,0.0001,64,128,avg,1,0.7764804003336113,231.45675659179688
rnn,0.0001,64,128,avg,2,0.8194328607172644,400.2859717921207
rnn,0.0001,64,128,avg,3,0.8252710592160133,559.3387704146536
rnn,0.0001,64,128,avg,4,0.8244370308590492,758.2476264552066
rnn,0.0001,64,128,max,1,0.7977481234361968,195.11674579821135
rnn,0.0001,64,128,max,2,0.7981651376146789,396.9656793694747
rnn,0.0001,64,128,max,3,0.8206839032527106,531.760014985737
rnn,0.0001,64,128,max,4,0.8398665554628857,757.3240681698447
rnn,0.0001,128,64,avg,1,0.8603002502085071,113.74134766428094
rnn,0.0001,128,64,avg,2,0.8515429524603837,213.68955311022307
rnn,0.0001,128,64,avg,3,0.8515429524603837,296.75960540771484
rnn,0.0001,128,64,avg,4,0.8577981651376146,387.71692075227435
rnn,0.0001,128,64,max,1,0.8690575479566305,97.37328479164525
rnn,0.0001,128,64,max,2,0.8703085904920768,241.5820171958522
rnn,0.0001,128,64,max,3,0.8569641367806505,341.01260335821854
rnn,0.0001,128,64,max,4,0.8661384487072561,436.2740014728747
rnn,0.0001,128,128,avg,1,0.8381984987489575,216.19671269467003
rnn,0.0001,128,128,avg,2,0.8365304420350292,380.7017677708676
rnn,0.0001,128,128,avg,3,0.8465387823185988,602.8526707699424
rnn,0.0001,128,128,avg,4,0.8394495412844036,902.6276437859786
rnn,0.0001,128,128,max,1,0.8640533778148457,216.55434056332237
rnn,0.0001,128,128,max,2,0.8527939949958299,410.76133125706724
rnn,0.0001,128,128,max,3,0.8523769808173478,574.1320158305921
rnn,0.0001,128,128,max,4,0.8452877397831526,750.0886917114258
cnn,0.001,64,64,avg,1,0.8803169307756463,31.58544239244963
cnn,0.001,64,64,avg,2,0.8815679733110926,23.70006159732216
cnn,0.001,64,64,avg,3,0.8836530442035029,35.550719813296666
cnn,0.001,64,64,avg,4,0.8824020016680567,25.01763795551501
cnn,0.001,64,64,max,1,0.8911592994161801,21.043576692280016
cnn,0.001,64,64,max,2,0.8853211009174312,23.703826101202715
cnn,0.001,64,64,max,3,0.8836530442035029,23.720766368665192
cnn,0.001,64,64,max,4,0.8911592994161801,26.315764376991673
cnn,0.001,64,128,avg,1,0.8807339449541285,15.777035763389186
cnn,0.001,64,128,avg,2,0.8765638031693077,31.575403715434827
cnn,0.001,64,128,avg,3,0.8811509591326105,26.36407551012541
cnn,0.001,64,128,avg,4,0.8840700583819849,31.480036283794202
cnn,0.001,64,128,max,1,0.8919933277731443,21.09377007735403
cnn,0.001,64,128,max,2,0.8936613844870726,37.543397200734994
cnn,0.001,64,128,max,3,0.890742285237698,42.08966305381373
cnn,0.001,64,128,max,4,0.8924103419516264,15.784564771150288
cnn,0.001,128,64,avg,1,0.8824020016680567,31.518936157226562
cnn,0.001,128,64,avg,2,0.8894912427022519,31.608029415732936
cnn,0.001,128,64,avg,3,0.8853211009174312,40.98038924367804
cnn,0.001,128,64,avg,4,0.8853211009174312,29.27027250591077
cnn,0.001,128,64,max,1,0.8882402001668057,34.340431815699525
cnn,0.001,128,64,max,2,0.8894912427022519,31.755472484387848
cnn,0.001,128,64,max,3,0.8844870725604671,23.85628850836503
cnn,0.001,128,64,max,4,0.8924103419516264,19.921754535875824
cnn,0.001,128,128,avg,1,0.8865721434528774,41.944102237099095
cnn,0.001,128,128,avg,2,0.877814845704754,26.213495354903372
cnn,0.001,128,128,avg,3,0.8894912427022519,39.244952954744036
cnn,0.001,128,128,avg,4,0.890742285237698,52.47467442562706
cnn,0.001,128,128,max,1,0.8865721434528774,31.641909950657894
cnn,0.001,128,128,max,2,0.8940783986655546,47.418945714047084
cnn,0.001,128,128,max,3,0.8957464553794829,10.538101196289062
cnn,0.001,128,128,max,4,0.8915763135946623,15.828483983090049
cnn,0.0001,64,64,avg,1,0.8319432860717264,31.79939169632761
cnn,0.0001,64,64,avg,2,0.8490408673894912,23.685630999113386
cnn,0.0001,64,64,avg,3,0.8348623853211009,28.944642920243112
cnn,0.0001,64,64,avg,4,0.835279399499583,28.853667409796465
cnn,0.0001,64,64,max,1,0.871976647206005,23.55512819792095
cnn,0.0001,64,64,max,2,0.872393661384487,15.828483983090049
cnn,0.0001,64,64,max,3,0.8744787322768974,26.562339381167764
cnn,0.0001,64,64,max,4,0.8728106755629691,28.987307297556026
cnn,0.0001,64,128,avg,1,0.8273561301084237,32.308227137515416
cnn,0.0001,64,128,avg,2,0.8252710592160133,27.50221051667866
cnn,0.0001,64,128,avg,3,0.8265221017514596,15.828483983090049
cnn,0.0001,64,128,avg,4,0.8269391159299416,21.752558256450452
cnn,0.0001,64,128,max,1,0.8665554628857381,36.88962836014597
cnn,0.0001,64,128,max,2,0.8582151793160967,31.683319493343955
cnn,0.0001,64,128,max,3,0.859883236030025,42.61167425858347
cnn,0.0001,64,128,max,4,0.8682235195996664,21.73750024092825
cnn,0.0001,128,64,avg,1,0.8577981651376146,26.268708078484785
cnn,0.0001,128,64,avg,2,0.8673894912427023,29.0839295638235
cnn,0.0001,128,64,avg,3,0.8573811509591326,33.14206474705746
cnn,0.0001,128,64,avg,4,0.8678065054211843,34.19612583361174
cnn,0.0001,128,64,max,1,0.8969974979149291,21.185373005114105
cnn,0.0001,128,64,max,2,0.896163469557965,28.886293110094574
cnn,0.0001,128,64,max,3,0.8982485404503753,38.99524086400082
cnn,0.0001,128,64,max,4,0.8940783986655546,26.612532766241777
cnn,0.0001,128,128,avg,1,0.8548790658882403,31.62057776200144
cnn,0.0001,128,128,avg,2,0.8515429524603837,21.09377007735403
cnn,0.0001,128,128,avg,3,0.854045037531276,26.77691610235917
cnn,0.0001,128,128,avg,4,0.8527939949958299,21.007186488101357
cnn,0.0001,128,128,max,1,0.8924103419516264,15.71554886667352
cnn,0.0001,128,128,max,2,0.8857381150959133,10.499201322856702
cnn,0.0001,128,128,max,3,0.8849040867389492,21.008441322728206
cnn,0.0001,128,128,max,4,0.8878231859883235,31.685829162597656
gated_cnn,0.001,64,64,avg,1,0.8861551292743953,42.124171006052116
gated_cnn,0.001,64,64,avg,2,0.8874061718098415,37.39720896670693
gated_cnn,0.001,64,64,avg,3,0.8924103419516264,34.21620318764135
gated_cnn,0.001,64,64,avg,4,0.890325271059216,44.759323722437806
gated_cnn,0.001,64,64,max,1,0.8828190158465388,31.58669722707648
gated_cnn,0.001,64,64,max,2,0.8853211009174312,30.30990299425627
gated_cnn,0.001,64,64,max,3,0.8865721434528774,30.314922332763672
gated_cnn,0.001,64,64,max,4,0.8828190158465388,50.02335498207494
gated_cnn,0.001,64,128,avg,1,0.896580483736447,47.4942357916581
gated_cnn,0.001,64,128,avg,2,0.890742285237698,26.24361138594778
gated_cnn,0.001,64,128,avg,3,0.8949124270225187,42.11601458097759
gated_cnn,0.001,64,128,avg,4,0.8911592994161801,47.39384902151007
gated_cnn,0.001,64,128,max,1,0.8857381150959133,47.396358690763776
gated_cnn,0.001,64,128,max,2,0.8857381150959133,47.398868360017474
gated_cnn,0.001,64,128,max,3,0.8878231859883235,47.38757484837582
gated_cnn,0.001,64,128,max,4,0.8874061718098415,57.930695383172285
gated_cnn,0.001,128,64,avg,1,0.890742285237698,51.35661677310341
gated_cnn,0.001,128,64,avg,2,0.8869891576313594,50.02147273013466
gated_cnn,0.001,128,64,avg,3,0.890742285237698,46.08882100958573
gated_cnn,0.001,128,64,avg,4,0.8911592994161801,36.850728486713614
gated_cnn,0.001,128,64,max,1,0.8949124270225187,47.37565391942074
gated_cnn,0.001,128,64,max,2,0.8819849874895747,39.509095643696035
gated_cnn,0.001,128,64,max,3,0.896163469557965,44.75744147049753
gated_cnn,0.001,128,64,max,4,0.8953294412010009,38.32202208669562
gated_cnn,0.001,128,128,avg,1,0.8932443703085905,42.45607476485403
gated_cnn,0.001,128,128,avg,2,0.8899082568807339,60.39017125179893
gated_cnn,0.001,128,128,avg,3,0.890742285237698,42.126053257992396
gated_cnn,0.001,128,128,avg,4,0.8899082568807339,42.19381432784231
gated_cnn,0.001,128,128,max,1,0.890325271059216,31.638145446777344
gated_cnn,0.001,128,128,max,2,0.8953294412010009,47.405142533151725
gated_cnn,0.001,128,128,max,3,0.8940783986655546,47.35745881733141
gated_cnn,0.001,128,128,max,4,0.9003336113427857,54.12854646381579
gated_cnn,0.0001,64,64,avg,1,0.8486238532110092,31.596735904091283
gated_cnn,0.0001,64,64,avg,2,0.8469557964970809,29.442812267102692
gated_cnn,0.0001,64,64,avg,3,0.8544620517097581,44.946921499151934
gated_cnn,0.0001,64,64,avg,4,0.8532110091743119,36.86829617148951
gated_cnn,0.0001,64,64,max,1,0.8753127606338615,37.66950808073345
gated_cnn,0.0001,64,64,max,2,0.8836530442035029,42.17436439112613
gated_cnn,0.0001,64,64,max,3,0.8794829024186822,28.91515430651213
gated_cnn,0.0001,64,64,max,4,0.878231859883236,33.08873427541632
gated_cnn,0.0001,64,128,avg,1,0.8202668890742285,42.83127031828228
gated_cnn,0.0001,64,128,avg,2,0.8319432860717264,45.35725242213199
gated_cnn,0.0001,64,128,avg,3,0.8311092577147623,61.14307202790913
gated_cnn,0.0001,64,128,avg,4,0.8248540450375312,52.76454122442948
gated_cnn,0.0001,64,128,max,1,0.8732276897414513,50.14319168893915
gated_cnn,0.0001,64,128,max,2,0.8623853211009175,60.23080725418894
gated_cnn,0.0001,64,128,max,3,0.872393661384487,52.807205601742396
gated_cnn,0.0001,64,128,max,4,0.8673894912427023,57.95328240645559
gated_cnn,0.0001,128,64,avg,1,0.8824020016680567,32.95697663959704
gated_cnn,0.0001,128,64,avg,2,0.8711426188490409,50.078567705656354
gated_cnn,0.0001,128,64,avg,3,0.8736447039199333,39.49278279354698
gated_cnn,0.0001,128,64,avg,4,0.8736447039199333,50.04782425729852
gated_cnn,0.0001,128,64,max,1,0.8957464553794829,43.487548828125
gated_cnn,0.0001,128,64,max,2,0.8915763135946623,19.78309530960886
gated_cnn,0.0001,128,64,max,3,0.8999165971643036,41.92465230038292
gated_cnn,0.0001,128,64,max,4,0.8957464553794829,35.72074990523489
gated_cnn,0.0001,128,128,avg,1,0.8653044203502919,58.3849455180921
gated_cnn,0.0001,128,128,avg,2,0.8744787322768974,53.169852808902135
gated_cnn,0.0001,128,128,avg,3,0.8565471226021685,36.864531667608965
gated_cnn,0.0001,128,128,avg,4,0.8665554628857381,47.893273202996504
gated_cnn,0.0001,128,128,max,1,0.8899082568807339,53.63916095934416
gated_cnn,0.0001,128,128,max,2,0.8899082568807339,51.21733012952303
gated_cnn,0.0001,128,128,max,3,0.8932443703085905,40.37304928428248
gated_cnn,0.0001,128,128,max,4,0.8924103419516264,63.617605912057975
stack_gated_cnn,0.001,64,64,avg,1,0.8886572143452878,63.227352343107526
stack_gated_cnn,0.001,64,64,avg,2,0.8803169307756463,97.40402824000309
stack_gated_cnn,0.001,64,64,avg,3,0.8853211009174312,136.8698320890728
stack_gated_cnn,0.001,64,64,avg,4,0.8832360300250208,191.77825827347604
stack_gated_cnn,0.001,64,64,max,1,0.8936613844870726,67.7943229675293
stack_gated_cnn,0.001,64,64,max,2,0.8986655546288573,107.0806854649594
stack_gated_cnn,0.001,64,64,max,3,0.8844870725604671,149.90944611398797
stack_gated_cnn,0.001,64,64,max,4,0.8874061718098415,197.44948336952612
stack_gated_cnn,0.001,64,128,avg,1,0.8990825688073395,76.66914086592824
stack_gated_cnn,0.001,64,128,avg,2,0.8832360300250208,98.20963207044099
stack_gated_cnn,0.001,64,128,avg,3,0.8840700583819849,148.34905925549958
stack_gated_cnn,0.001,64,128,avg,4,0.8824020016680567,155.80528660824424
stack_gated_cnn,0.001,64,128,max,1,0.8969974979149291,53.0242919921875
stack_gated_cnn,0.001,64,128,max,2,0.8957464553794829,104.06218077007092
stack_gated_cnn,0.001,64,128,max,3,0.8944954128440367,161.5988580804122
stack_gated_cnn,0.001,64,128,max,4,0.896580483736447,218.7264593024003
stack_gated_cnn,0.001,128,64,avg,1,0.8899082568807339,81.91685927541633
